date,maxtempC,mintempC,avgtempC,precip,totalSnow_cm
2010-04-14,14,3,3,0.1,0.0
2010-04-15,16,5,5,3.3,0.0
2010-04-16,17,5,5,0.0,0.0
2010-04-17,15,7,7,1.2,0.0
2010-04-18,17,6,6,0.0,0.0
2010-04-19,20,9,9,1.3,0.0
2010-04-20,13,8,8,8.9,0.0
2010-04-21,8,3,3,11.3,0.0
2010-04-22,10,1,1,0.1,0.0
2010-04-23,12,-1,-1,8.3,0.0
2010-04-24,4,2,2,15.0,0.0
2010-04-25,12,3,3,0.4,0.0
2010-04-26,16,6,6,5.6,0.0
2010-04-27,11,5,5,25.8,0.0
2010-04-28,10,3,3,4.7,0.0
2010-04-29,10,4,4,1.7,0.0
2010-04-30,10,4,4,2.5,0.0
2010-05-01,7,4,4,8.4,0.0
2010-05-02,7,2,2,20.4,0.0
2010-05-03,6,1,1,24.4,0.0
2010-05-04,7,-4,-4,7.5,0.0
2010-05-05,8,-1,-1,2.4,0.0
2010-05-06,11,0,0,1.2,0.0
2010-05-07,15,1,1,0.3,0.0
2010-05-08,13,2,2,0.4,0.0
2010-05-09,15,1,1,0.4,0.0
2010-05-10,15,2,2,0.3,0.0
2010-05-11,17,4,4,0.0,0.0
2010-05-12,14,4,4,0.0,0.0
2010-05-13,16,3,3,0.0,0.0
2010-05-14,18,3,3,0.0,0.0
2010-05-15,18,5,5,0.0,0.0
2010-05-16,19,5,5,0.4,0.0
2010-05-17,19,5,5,0.0,0.0
2010-05-18,11,4,4,15.7,0.0
2010-05-19,20,5,5,24.6,0.0
2010-05-20,8,2,2,20.9,0.0
2010-05-21,13,1,1,0.6,0.0
2010-05-22,12,-2,-2,0.0,0.0
2010-05-23,10,1,1,1.1,0.0
2010-05-24,15,2,2,0.0,0.0
2010-05-25,17,5,5,1.4,0.0
2010-05-26,12,6,6,15.6,0.0
2010-05-27,16,8,8,11.5,0.0
2010-05-28,11,7,7,31.1,0.0
2010-05-29,10,7,7,6.4,0.0
2010-05-30,15,6,6,1.2,0.0
2010-05-31,14,7,7,10.4,0.0
2010-06-01,16,5,5,2.0,0.0
2010-06-02,13,5,5,31.6,0.0
2010-06-03,14,4,4,0.1,0.0
2010-06-04,12,6,6,3.2,0.0
2010-06-05,17,4,4,0.0,0.0
2010-06-06,12,5,5,4.6,0.0
2010-06-07,15,4,4,6.7,0.0
2010-06-08,21,2,2,0.0,0.0
2010-06-09,14,8,8,9.4,0.0
2010-06-10,12,8,8,10.5,0.0
2010-06-11,16,4,4,2.1,0.0
2010-06-12,21,2,2,0.0,0.0
2010-06-13,18,8,8,0.0,0.0
2010-06-14,15,2,2,0.0,0.0
2010-06-15,11,5,5,7.7,0.0
2010-06-16,16,7,7,0.5,0.0
2010-06-17,14,7,7,0.9,0.0
2010-06-18,19,7,7,0.0,0.0
2010-06-19,17,6,6,0.0,0.0
2010-06-20,12,8,8,2.2,0.0
2010-06-21,14,8,8,2.1,0.0
2010-06-22,21,8,8,0.1,0.0
2010-06-23,23,10,10,0.0,0.0
2010-06-24,20,10,10,0.7,0.0
2010-06-25,20,8,8,0.5,0.0
2010-06-26,18,6,6,0.0,0.0
2010-06-27,17,7,7,1.4,0.0
2010-06-28,15,6,6,2.0,0.0
2010-06-29,16,8,8,1.2,0.0
2010-06-30,16,5,5,0.7,0.0
2010-07-01,15,5,5,0.7,0.0
2010-07-02,18,6,6,0.4,0.0
2010-07-03,17,7,7,1.0,0.0
2010-07-04,12,4,4,4.3,0.0
2010-07-05,19,5,5,0.5,0.0
2010-07-06,25,6,6,0.0,0.0
2010-07-07,35,15,15,0.0,0.0
2010-07-08,31,16,16,0.0,0.0
2010-07-09,28,14,14,0.0,0.0
2010-07-10,24,13,13,0.0,0.0
2010-07-11,21,13,13,0.1,0.0
2010-07-12,16,10,10,0.8,0.0
2010-07-13,17,5,5,0.0,0.0
2010-07-14,21,5,5,0.0,0.0
2010-07-15,21,7,7,0.0,0.0
2010-07-16,19,9,9,0.0,0.0
2010-07-17,21,6,6,0.0,0.0
2010-07-18,20,7,7,0.0,0.0
2010-07-19,21,8,8,0.0,0.0
2010-07-20,23,9,9,0.0,0.0
2010-07-21,25,12,12,0.0,0.0
2010-07-22,17,12,12,1.6,0.0
2010-07-23,24,9,9,0.0,0.0
2010-07-24,25,11,11,0.0,0.0
2010-07-25,25,10,10,0.0,0.0
2010-07-26,27,12,12,0.0,0.0
2010-07-27,26,10,10,0.0,0.0
2010-07-28,24,10,10,0.0,0.0
2010-07-29,22,10,10,0.0,0.0
2010-07-30,23,11,11,0.0,0.0
2010-07-31,21,12,12,0.7,0.0
2010-08-01,21,9,9,0.0,0.0
2010-08-02,22,9,9,0.0,0.0
2010-08-03,24,11,11,0.6,0.0
2010-08-04,27,12,12,0.0,0.0
2010-08-05,26,14,14,7.9,0.0
2010-08-06,22,13,13,4.8,0.0
2010-08-07,15,12,12,14.6,0.0
2010-08-08,17,9,9,5.3,0.0
2010-08-09,17,8,8,1.9,0.0
2010-08-10,19,8,8,0.5,0.0
2010-08-11,23,8,8,0.0,0.0
2010-08-12,22,12,12,0.0,0.0
2010-08-13,29,13,13,0.0,0.0
2010-08-14,32,16,16,0.0,0.0
2010-08-15,32,15,15,0.0,0.0
2010-08-16,29,14,14,0.0,0.0
2010-08-17,28,14,14,0.0,0.0
2010-08-18,21,11,11,0.0,0.0
2010-08-19,19,10,10,0.3,0.0
2010-08-20,18,7,7,0.0,0.0
2010-08-21,19,8,8,2.4,0.0
2010-08-22,16,9,9,2.6,0.0
2010-08-23,21,8,8,0.0,0.0
2010-08-24,26,9,9,0.0,0.0
2010-08-25,27,11,11,0.0,0.0
2010-08-26,17,10,10,4.8,0.0
2010-08-27,17,4,4,4.7,0.0
2010-08-28,19,7,7,0.1,0.0
2010-08-29,18,3,3,0.9,0.0
2010-08-30,18,6,6,0.0,0.0
2010-08-31,12,10,10,28.1,0.0
2010-09-01,18,6,6,1.7,0.0
2010-09-02,24,8,8,0.0,0.0
2010-09-03,24,13,13,0.0,0.0
2010-09-04,17,6,6,0.6,0.0
2010-09-05,15,5,5,1.3,0.0
2010-09-06,12,10,10,5.9,0.0
2010-09-07,18,7,7,3.2,0.0
2010-09-08,20,9,9,3.4,0.0
2010-09-09,15,10,10,2.5,0.0
2010-09-10,16,8,8,3.2,0.0
2010-09-11,17,7,7,7.5,0.0
2010-09-12,12,10,10,41.1,0.0
2010-09-13,20,8,8,2.4,0.0
2010-09-14,20,8,8,0.0,0.0
2010-09-15,20,10,10,1.5,0.0
2010-09-16,21,12,12,3.3,0.0
2010-09-17,23,12,12,2.4,0.0
2010-09-18,20,12,12,29.9,0.0
2010-09-19,17,12,12,68.7,0.0
2010-09-20,15,5,5,25.5,0.0
2010-09-21,18,5,5,0.1,0.0
2010-09-22,17,5,5,0.0,0.0
2010-09-23,14,10,10,8.4,0.0
2010-09-24,14,11,11,10.9,0.0
2010-09-25,21,12,12,4.0,0.0
2010-09-26,17,14,14,71.0,0.0
2010-09-27,18,15,15,13.7,0.0
2010-09-28,20,6,6,12.7,0.0
2010-09-29,19,8,8,0.0,0.0
2010-09-30,24,10,10,0.0,0.0
2010-10-01,23,9,9,0.0,0.0
2010-10-02,19,7,7,0.0,0.0
2010-10-03,16,8,8,0.4,0.0
2010-10-04,14,4,4,0.3,0.0
2010-10-05,15,5,5,0.0,0.0
2010-10-06,19,6,6,0.0,0.0
2010-10-07,17,9,9,4.4,0.0
2010-10-08,16,10,10,2.0,0.0
2010-10-09,15,13,13,44.2,0.0
2010-10-10,13,6,6,28.1,0.0
2010-10-11,12,7,7,9.5,0.0
2010-10-12,16,7,7,0.6,0.0
2010-10-13,20,7,7,0.0,0.0
2010-10-14,16,7,7,2.2,0.0
2010-10-15,14,4,4,0.7,0.0
2010-10-16,12,2,2,0.0,0.0
2010-10-17,13,2,2,0.0,0.0
2010-10-18,13,5,5,0.0,0.0
2010-10-19,17,4,4,0.0,0.0
2010-10-20,17,7,7,0.0,0.0
2010-10-21,16,8,8,0.1,0.0
2010-10-22,13,8,8,13.0,0.0
2010-10-23,15,7,7,19.6,0.0
2010-10-24,10,6,6,58.3,0.0
2010-10-25,8,6,6,49.2,0.0
2010-10-26,9,4,4,1.6,0.0
2010-10-27,11,5,5,0.0,0.0
2010-10-28,8,6,6,5.4,0.0
2010-10-29,12,5,5,2.5,0.0
2010-10-30,12,5,5,11.2,0.0
2010-10-31,10,6,6,25.7,0.0
2010-11-01,10,6,6,77.8,0.0
2010-11-02,14,6,6,6.1,0.0
2010-11-03,15,6,6,0.0,0.0
2010-11-04,17,8,8,0.0,0.0
2010-11-05,11,5,5,7.5,0.0
2010-11-06,11,5,5,18.0,0.0
2010-11-07,10,5,5,25.8,0.0
2010-11-08,6,3,3,13.4,0.0
2010-11-09,4,3,3,9.6,0.0
2010-11-10,3,1,1,0.0,0.0
2010-11-11,7,3,3,9.0,0.0
2010-11-12,8,3,3,2.3,0.0
2010-11-13,7,5,5,3.7,0.0
2010-11-14,8,6,6,2.9,0.0
2010-11-15,10,7,7,37.5,0.0
2010-11-16,9,4,4,6.8,0.0
2010-11-17,4,1,1,41.7,0.0
2010-11-18,4,0,0,19.8,0.0
2010-11-19,1,-5,-5,1.0,0.7
2010-11-20,-2,-6,-6,3.7,3.1
2010-11-21,-2,-8,-8,0.3,0.3
2010-11-22,-5,-12,-12,0.0,0.0
2010-11-23,-8,-13,-13,0.0,0.0
2010-11-24,-4,-11,-11,0.0,0.0
2010-11-25,0,-5,-5,12.8,2.0
2010-11-26,3,2,2,39.4,0.0
2010-11-27,3,-2,-2,7.7,0.0
2010-11-28,4,-3,-3,0.8,0.0
2010-11-29,3,-1,-1,9.2,0.0
2010-11-30,4,1,1,69.2,0.0
2010-12-01,5,-1,-1,0.9,0.0
2010-12-02,5,1,1,1.6,0.0
2010-12-03,5,-3,-3,2.2,0.0
2010-12-04,2,-5,-5,0.0,0.0
2010-12-05,4,-3,-3,0.0,0.0
2010-12-06,6,0,0,0.0,0.0
2010-12-07,6,3,3,47.8,0.0
2010-12-08,7,5,5,61.6,0.0
2010-12-09,5,2,2,24.5,0.0
2010-12-10,5,3,3,13.9,0.0
2010-12-11,5,2,2,18.6,0.0
2010-12-12,8,4,4,92.6,0.0
2010-12-13,8,4,4,4.1,0.0
2010-12-14,4,1,1,31.3,0.0
2010-12-15,4,1,1,9.3,0.0
2010-12-16,3,-1,-1,3.1,0.0
2010-12-17,4,-2,-2,0.0,0.0
2010-12-18,1,-2,-2,11.8,0.3
2010-12-19,1,-5,-5,0.5,0.4
2010-12-20,1,-3,-3,4.4,0.0
2010-12-21,4,0,0,4.4,0.0
2010-12-22,6,1,1,15.5,0.0
2010-12-23,3,1,1,46.1,0.0
2010-12-24,5,4,4,42.6,0.0
2010-12-25,6,5,5,21.9,0.0
2010-12-26,4,1,1,42.2,0.0
2010-12-27,3,0,0,16.1,0.0
2010-12-28,4,-2,-2,5.9,0.0
2010-12-29,2,-6,-6,3.7,3.1
2010-12-30,-1,-8,-8,0.0,0.0
2010-12-31,-1,-7,-7,0.0,0.0
2011-01-01,1,-5,-5,0.0,0.0
2011-01-02,2,-4,-4,0.0,0.0
2011-01-03,4,-3,-3,0.0,0.0
2011-01-04,3,-2,-2,1.8,0.0
2011-01-05,3,1,1,24.9,0.0
2011-01-06,5,4,4,35.2,0.0
2011-01-07,6,1,1,58.9,0.0
2011-01-08,3,-2,-2,7.2,3.1
2011-01-09,-1,-8,-8,2.2,1.9
2011-01-10,-2,-7,-7,0.0,0.0
2011-01-11,-1,-6,-6,4.9,4.2
2011-01-12,3,-3,-3,48.7,19.6
2011-01-13,6,3,3,37.5,0.0
2011-01-14,7,6,6,62.4,0.0
2011-01-15,9,5,5,30.3,0.0
2011-01-16,10,7,7,71.1,0.0
2011-01-17,7,3,3,18.1,0.0
2011-01-18,5,-1,-1,2.1,0.0
2011-01-19,4,-5,-5,0.0,0.0
2011-01-20,2,0,0,6.8,0.0
2011-01-21,5,3,3,22.7,0.0
2011-01-22,6,0,0,1.0,0.0
2011-01-23,7,-1,-1,0.8,0.0
2011-01-24,6,4,4,34.5,0.0
2011-01-25,7,3,3,2.9,0.0
2011-01-26,10,3,3,0.9,0.0
2011-01-27,8,4,4,0.0,0.0
2011-01-28,6,3,3,19.9,0.0
2011-01-29,6,-1,-1,15.8,0.0
2011-01-30,1,-4,-4,0.0,0.0
2011-01-31,3,-4,-4,0.0,0.0
2011-02-01,5,-4,-4,0.0,0.0
2011-02-02,7,-2,-2,0.0,0.0
2011-02-03,4,2,2,16.0,0.0
2011-02-04,7,5,5,29.8,0.0
2011-02-05,7,2,2,1.1,0.0
2011-02-06,6,3,3,27.6,0.0
2011-02-07,5,1,1,9.3,0.0
2011-02-08,2,-3,-3,0.7,0.1
2011-02-09,5,-3,-3,0.0,0.0
2011-02-10,7,-2,-2,0.0,0.0
2011-02-11,5,0,0,8.0,0.0
2011-02-12,5,2,2,50.5,0.0
2011-02-13,7,2,2,3.9,0.0
2011-02-14,5,2,2,52.9,0.0
2011-02-15,3,1,1,20.4,0.0
2011-02-16,3,1,1,25.1,7.6
2011-02-17,3,-2,-2,6.8,4.3
2011-02-18,7,-4,-4,0.5,0.3
2011-02-19,3,-7,-7,0.0,0.0
2011-02-20,3,-7,-7,0.0,0.0
2011-02-21,5,-4,-4,4.1,2.8
2011-02-22,3,-2,-2,6.6,5.6
2011-02-23,-2,-7,-7,6.1,5.2
2011-02-24,-4,-14,-14,0.4,0.3
2011-02-25,-5,-15,-15,0.0,0.0
2011-02-26,-1,-10,-10,2.2,1.9
2011-02-27,6,0,0,15.5,0.0
2011-02-28,2,-2,-2,23.1,19.6
2011-03-01,4,-2,-2,9.9,4.2
2011-03-02,5,1,1,19.1,0.0
2011-03-03,6,2,2,5.2,0.0
2011-03-04,6,1,1,4.2,0.0
2011-03-05,7,1,1,3.6,0.0
2011-03-06,5,-4,-4,0.0,0.0
2011-03-07,7,-2,-2,0.0,0.0
2011-03-08,5,1,1,9.7,0.0
2011-03-09,7,2,2,46.0,0.0
2011-03-10,7,2,2,49.6,0.0
2011-03-11,5,2,2,12.1,0.0
2011-03-12,5,1,1,29.6,0.0
2011-03-13,5,1,1,39.7,0.0
2011-03-14,7,2,2,24.1,0.0
2011-03-15,7,2,2,57.8,0.0
2011-03-16,5,-1,-1,21.4,0.0
2011-03-17,6,-1,-1,7.0,0.0
2011-03-18,8,-1,-1,5.7,0.0
2011-03-19,6,-1,-1,19.4,0.0
2011-03-20,10,-1,-1,0.0,0.0
2011-03-21,9,2,2,8.0,0.0
2011-03-22,6,-3,-3,6.1,0.0
2011-03-23,11,-1,-1,0.0,0.0
2011-03-24,12,3,3,0.4,0.0
2011-03-25,6,1,1,8.4,0.0
2011-03-26,11,0,0,1.9,0.0
2011-03-27,11,0,0,2.9,0.0
2011-03-28,9,4,4,8.8,0.0
2011-03-29,8,3,3,15.2,0.0
2011-03-30,8,5,5,57.4,0.0
2011-03-31,10,3,3,52.8,0.0
2011-04-01,6,3,3,14.3,0.0
2011-04-02,6,1,1,12.0,0.0
2011-04-03,7,3,3,7.1,0.0
2011-04-04,4,2,2,32.0,0.0
2011-04-05,4,2,2,12.5,0.0
2011-04-06,4,-3,-3,16.0,0.0
2011-04-07,9,-3,-3,0.0,0.0
2011-04-08,12,0,0,0.0,0.0
2011-04-09,9,1,1,0.1,0.0
2011-04-10,7,5,5,19.8,0.0
2011-04-11,5,-2,-2,18.8,0.0
2011-04-12,10,-1,-1,0.5,0.0
2011-04-13,8,2,2,13.3,0.0
2011-04-14,5,0,0,22.3,0.0
2011-04-15,8,-1,-1,3.1,0.0
2011-04-16,6,1,1,5.2,0.0
2011-04-17,7,-3,-3,0.9,0.0
2011-04-18,7,-2,-2,0.9,0.0
2011-04-19,6,-2,-2,3.3,0.0
2011-04-20,10,0,0,0.2,0.0
2011-04-21,8,1,1,2.7,0.4
2011-04-22,12,1,1,0.1,0.0
2011-04-23,17,2,2,0.0,0.0
2011-04-24,12,4,4,3.5,0.0
2011-04-25,9,3,3,14.8,0.0
2011-04-26,10,4,4,8.4,0.0
2011-04-27,7,2,2,27.8,0.0
2011-04-28,5,-2,-2,13.4,0.0
2011-04-29,8,1,1,0.8,0.0
2011-04-30,10,-2,-2,0.8,0.0
2011-05-01,13,-1,-1,0.0,0.0
2011-05-02,8,4,4,18.1,0.0
2011-05-03,8,3,3,5.1,0.0
2011-05-04,13,2,2,0.0,0.0
2011-05-05,9,1,1,2.4,0.0
2011-05-06,9,4,4,10.1,0.0
2011-05-07,7,0,0,26.7,0.0
2011-05-08,11,-1,-1,1.4,0.0
2011-05-09,12,1,1,0.8,0.0
2011-05-10,14,5,5,0.0,0.0
2011-05-11,9,4,4,46.2,0.0
2011-05-12,11,3,3,8.1,0.0
2011-05-13,18,3,3,0.4,0.0
2011-05-14,18,7,7,17.3,0.0
2011-05-15,12,6,6,14.1,0.0
2011-05-16,7,4,4,32.9,0.0
2011-05-17,13,1,1,0.1,0.0
2011-05-18,16,3,3,0.0,0.0
2011-05-19,17,2,2,0.0,0.0
2011-05-20,19,4,4,0.0,0.0
2011-05-21,12,6,6,3.7,0.0
2011-05-22,13,1,1,1.4,0.0
2011-05-23,14,3,3,0.6,0.0
2011-05-24,16,5,5,0.3,0.0
2011-05-25,16,8,8,18.2,0.0
2011-05-26,10,6,6,25.0,0.0
2011-05-27,12,2,2,14.5,0.0
2011-05-28,13,3,3,2.5,0.0
2011-05-29,16,3,3,0.5,0.0
2011-05-30,15,3,3,0.4,0.0
2011-05-31,19,2,2,7.1,0.0
2011-06-01,13,5,5,5.9,0.0
2011-06-02,12,6,6,5.4,0.0
2011-06-03,19,5,5,0.2,0.0
2011-06-04,22,4,4,0.0,0.0
2011-06-05,23,7,7,0.0,0.0
2011-06-06,21,8,8,0.0,0.0
2011-06-07,14,8,8,0.5,0.0
2011-06-08,17,8,8,0.2,0.0
2011-06-09,18,6,6,0.1,0.0
2011-06-10,17,3,3,0.4,0.0
2011-06-11,16,5,5,0.1,0.0
2011-06-12,18,3,3,0.2,0.0
2011-06-13,13,7,7,12.7,0.0
2011-06-14,14,8,8,4.3,0.0
2011-06-15,14,4,4,7.4,0.0
2011-06-16,15,4,4,0.3,0.0
2011-06-17,18,6,6,0.0,0.0
2011-06-18,14,10,10,2.7,0.0
2011-06-19,15,9,9,1.3,0.0
2011-06-20,19,6,6,0.3,0.0
2011-06-21,22,6,6,0.0,0.0
2011-06-22,21,9,9,0.1,0.0
2011-06-23,15,8,8,5.3,0.0
2011-06-24,15,3,3,6.1,0.0
2011-06-25,16,4,4,2.3,0.0
2011-06-26,19,7,7,0.5,0.0
2011-06-27,21,9,9,3.7,0.0
2011-06-28,20,11,11,1.6,0.0
2011-06-29,14,9,9,19.6,0.0
2011-06-30,15,7,7,7.7,0.0
2011-07-01,19,6,6,0.0,0.0
2011-07-02,22,9,9,0.0,0.0
2011-07-03,18,5,5,19.0,0.0
2011-07-04,22,8,8,0.0,0.0
2011-07-05,23,7,7,0.0,0.0
2011-07-06,24,9,9,0.0,0.0
2011-07-07,15,8,8,2.1,0.0
2011-07-08,15,4,4,3.2,0.0
2011-07-09,18,4,4,0.0,0.0
2011-07-10,20,6,6,0.0,0.0
2011-07-11,21,5,5,0.2,0.0
2011-07-12,19,10,10,0.7,0.0
2011-07-13,18,8,8,9.6,0.0
2011-07-14,17,10,10,11.6,0.0
2011-07-15,21,9,9,2.7,0.0
2011-07-16,19,8,8,2.8,0.0
2011-07-17,21,9,9,1.1,0.0
2011-07-18,20,7,7,0.0,0.0
2011-07-19,16,9,9,3.0,0.0
2011-07-20,18,11,11,2.3,0.0
2011-07-21,17,8,8,18.4,0.0
2011-07-22,17,5,5,0.5,0.0
2011-07-23,22,8,8,0.0,0.0
2011-07-24,26,11,11,0.0,0.0
2011-07-25,18,13,13,4.1,0.0
2011-07-26,17,7,7,0.6,0.0
2011-07-27,19,6,6,0.1,0.0
2011-07-28,22,8,8,0.0,0.0
2011-07-29,22,9,9,0.7,0.0
2011-07-30,22,10,10,0.0,0.0
2011-07-31,18,8,8,2.4,0.0
2011-08-01,22,8,8,0.0,0.0
2011-08-02,22,7,7,0.0,0.0
2011-08-03,23,8,8,0.0,0.0
2011-08-04,23,7,7,0.0,0.0
2011-08-05,20,13,13,0.1,0.0
2011-08-06,22,7,7,0.2,0.0
2011-08-07,22,10,10,0.0,0.0
2011-08-08,20,10,10,0.0,0.0
2011-08-09,18,11,11,0.1,0.0
2011-08-10,18,5,5,0.3,0.0
2011-08-11,20,5,5,0.0,0.0
2011-08-12,21,8,8,0.0,0.0
2011-08-13,19,6,6,0.0,0.0
2011-08-14,18,9,9,1.2,0.0
2011-08-15,18,5,5,5.4,0.0
2011-08-16,22,6,6,0.0,0.0
2011-08-17,21,7,7,0.0,0.0
2011-08-18,20,5,5,0.0,0.0
2011-08-19,23,8,8,0.0,0.0
2011-08-20,26,9,9,0.0,0.0
2011-08-21,26,13,13,0.0,0.0
2011-08-22,16,13,13,10.8,0.0
2011-08-23,22,10,10,1.8,0.0
2011-08-24,24,11,11,0.0,0.0
2011-08-25,25,10,10,0.1,0.0
2011-08-26,26,9,9,0.0,0.0
2011-08-27,25,10,10,0.0,0.0
2011-08-28,24,13,13,0.0,0.0
2011-08-29,20,13,13,0.0,0.0
2011-08-30,17,5,5,0.6,0.0
2011-08-31,17,7,7,1.0,0.0
2011-09-01,17,7,7,0.4,0.0
2011-09-02,20,5,5,0.0,0.0
2011-09-03,27,10,10,0.0,0.0
2011-09-04,25,9,9,0.0,0.0
2011-09-05,24,10,10,0.0,0.0
2011-09-06,25,10,10,0.0,0.0
2011-09-07,29,11,11,0.0,0.0
2011-09-08,27,10,10,0.1,0.0
2011-09-09,26,11,11,0.0,0.0
2011-09-10,26,9,9,0.0,0.0
2011-09-11,28,12,12,0.0,0.0
2011-09-12,23,10,10,0.0,0.0
2011-09-13,20,8,8,0.0,0.0
2011-09-14,20,8,8,0.1,0.0
2011-09-15,16,9,9,2.9,0.0
2011-09-16,15,5,5,0.0,0.0
2011-09-17,15,9,9,4.9,0.0
2011-09-18,16,10,10,19.4,0.0
2011-09-19,18,8,8,1.2,0.0
2011-09-20,23,9,9,0.0,0.0
2011-09-21,23,13,13,9.1,0.0
2011-09-22,17,14,14,40.2,0.0
2011-09-23,23,14,14,4.6,0.0
2011-09-24,25,14,14,0.0,0.0
2011-09-25,16,9,9,30.2,0.0
2011-09-26,12,9,9,37.9,0.0
2011-09-27,14,8,8,25.5,0.0
2011-09-28,17,7,7,0.5,0.0
2011-09-29,23,8,8,0.2,0.0
2011-09-30,17,8,8,0.5,0.0
2011-10-01,14,8,8,0.6,0.0
2011-10-02,18,7,7,7.1,0.0
2011-10-03,12,9,9,24.9,0.0
2011-10-04,15,8,8,4.3,0.0
2011-10-05,11,6,6,18.6,0.0
2011-10-06,13,5,5,0.2,0.0
2011-10-07,13,7,7,3.5,0.0
2011-10-08,16,8,8,1.0,0.0
2011-10-09,15,5,5,2.9,0.0
2011-10-10,12,8,8,22.3,0.0
2011-10-11,12,9,9,48.3,0.0
2011-10-12,12,5,5,20.0,0.0
2011-10-13,14,6,6,0.0,0.0
2011-10-14,14,4,4,0.0,0.0
2011-10-15,15,3,3,0.0,0.0
2011-10-16,12,1,1,0.0,0.0
2011-10-17,15,5,5,0.0,0.0
2011-10-18,19,7,7,0.0,0.0
2011-10-19,15,9,9,2.0,0.0
2011-10-20,12,6,6,8.1,0.0
2011-10-21,10,8,8,31.9,0.0
2011-10-22,11,9,9,16.3,0.0
2011-10-23,14,4,4,2.1,0.0
2011-10-24,9,4,4,6.6,0.0
2011-10-25,10,1,1,0.4,0.0
2011-10-26,6,3,3,2.9,0.0
2011-10-27,11,1,1,0.0,0.0
2011-10-28,8,5,5,30.0,0.0
2011-10-29,10,5,5,0.2,0.0
2011-10-30,10,6,6,14.0,0.0
2011-10-31,9,2,2,4.0,0.0
2011-11-01,9,2,2,0.0,0.0
2011-11-02,12,3,3,18.3,0.0
2011-11-03,6,1,1,9.6,0.0
2011-11-04,7,1,1,0.1,0.0
2011-11-05,9,1,1,0.0,0.0
2011-11-06,8,-2,-2,0.0,0.0
2011-11-07,5,1,1,17.2,0.0
2011-11-08,7,4,4,4.9,0.0
2011-11-09,11,5,5,1.9,0.0
2011-11-10,13,6,6,0.1,0.0
2011-11-11,6,0,0,45.5,0.0
2011-11-12,5,0,0,13.9,0.0
2011-11-13,7,5,5,5.9,0.0
2011-11-14,6,2,2,1.6,0.0
2011-11-15,6,0,0,0.4,0.0
2011-11-16,3,1,1,25.3,0.0
2011-11-17,4,1,1,26.4,9.7
2011-11-18,2,-3,-3,15.1,12.8
2011-11-19,2,-5,-5,0.0,0.0
2011-11-20,2,-3,-3,0.0,0.0
2011-11-21,4,0,0,37.2,0.0
2011-11-22,7,3,3,73.3,0.0
2011-11-23,4,1,1,44.2,0.0
2011-11-24,5,1,1,24.7,0.0
2011-11-25,5,1,1,3.9,0.0
2011-11-26,7,2,2,23.3,0.0
2011-11-27,8,4,4,75.1,0.0
2011-11-28,6,-1,-1,0.2,0.0
2011-11-29,5,2,2,12.9,0.0
2011-11-30,5,-2,-2,1.0,0.0
2011-12-01,5,-1,-1,0.0,0.0
2011-12-02,5,-2,-2,0.0,0.0
2011-12-03,4,-2,-2,0.0,0.0
2011-12-04,8,-1,-1,0.0,0.0
2011-12-05,5,-2,-2,0.0,0.0
2011-12-06,4,-2,-2,0.0,0.0
2011-12-07,5,-2,-2,0.0,0.0
2011-12-08,5,-2,-2,0.0,0.0
2011-12-09,8,0,0,0.0,0.0
2011-12-10,5,-3,-3,0.0,0.0
2011-12-11,4,-2,-2,0.0,0.0
2011-12-12,3,-3,-3,0.0,0.0
2011-12-13,5,-1,-1,0.2,0.0
2011-12-14,5,0,0,4.2,0.0
2011-12-15,6,0,0,1.2,0.0
2011-12-16,7,4,4,3.1,0.0
2011-12-17,9,4,4,3.9,0.0
2011-12-18,8,0,0,10.8,0.0
2011-12-19,6,1,1,1.3,0.0
2011-12-20,6,3,3,3.5,0.0
2011-12-21,6,-1,-1,0.2,0.0
2011-12-22,5,-1,-1,0.0,0.0
2011-12-23,6,3,3,0.3,0.0
2011-12-24,6,3,3,28.5,0.0
2011-12-25,7,3,3,13.2,0.0
2011-12-26,5,2,2,8.7,0.0
2011-12-27,5,3,3,36.4,0.0
2011-12-28,9,7,7,61.3,0.0
2011-12-29,7,3,3,16.7,0.0
2011-12-30,5,2,2,20.4,0.0
2011-12-31,4,0,0,2.1,1.1
2012-01-01,7,1,1,0.5,0.0
2012-01-02,8,4,4,13.8,0.0
2012-01-03,7,4,4,33.0,0.0
2012-01-04,8,6,6,67.7,0.0
2012-01-05,4,3,3,18.1,0.0
2012-01-06,5,2,2,1.8,0.0
2012-01-07,4,1,1,8.1,0.0
2012-01-08,7,4,4,13.6,0.0
2012-01-09,6,2,2,5.6,0.0
2012-01-10,5,-2,-2,0.4,0.0
2012-01-11,5,-2,-2,0.0,0.0
2012-01-12,6,-1,-1,0.0,0.0
2012-01-13,5,-1,-1,1.7,0.0
2012-01-14,1,-2,-2,31.0,14.5
2012-01-15,1,-5,-5,2.0,1.7
2012-01-16,0,-5,-5,8.4,7.1
2012-01-17,-1,-7,-7,12.0,10.2
2012-01-18,-10,-13,-13,2.8,2.4
2012-01-19,-5,-12,-12,0.0,0.0
2012-01-20,3,-4,-4,39.4,0.5
2012-01-21,4,0,0,56.2,0.8
2012-01-22,2,0,0,25.8,0.0
2012-01-23,3,-1,-1,9.2,0.0
2012-01-24,5,-1,-1,51.2,0.0
2012-01-25,4,2,2,20.5,0.0
2012-01-26,3,-1,-1,14.8,2.0
